EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,Coef_Var_PE,Coef_Var_LNE,Var_Prop_PE,Var_Prop_LNE,Autocorr_PE,Autocorr_LNE,Razon_LNE_PE,PE,LNE,TC_LNE_2019,NUM_SECC_RUR,Area_Km2,Densidad_LNE
15,MEXICO,7,AMANALCO,0.024107627837505228,0.027049291254281044,0.028910365519842992,0.03179005496737523,0.997818110938249,0.9938057614860553,0.984530671760041,18171.0,17874.0,0.09140868290895768,9,124.72543218500002,143.30677943443197
15,MEXICO,65,EL ORO,0.01990509427811536,0.024304399928728775,0.023775604902375895,0.028504309393423476,0.9984368458469297,0.994144013524461,0.9863547946776599,26769.0,26439.0,0.07953942264505329,14,53.135639781,497.5756405487741
15,MEXICO,14,ATLACOMULCO,0.025478667677968064,0.026639245812488537,0.0307873385117662,0.03183028983473132,0.9991273395484077,0.9946360545060596,0.9885216228057141,77278.0,76169.0,0.08339259807128836,22,50.711879468999996,1501.9952089640428
15,MEXICO,48,JIQUIPILCO,0.023211930703875533,0.02660034670228725,0.027787159934017314,0.03138451124596009,0.997586342444377,0.9899176641516046,0.9860153976807087,53029.0,52313.0,0.08926414858618248,24,135.29753105,386.65154932256246
15,MEXICO,52,LERMA,0.023370722842247636,0.025534743846854342,0.028304714967595845,0.030611031215283836,0.9985317074985915,0.9958988006963305,0.9870640351572322,110523.0,109011.0,0.08308080557183876,26,81.21922858099998,1342.1821643046421
15,MEXICO,55,METEPEC,0.017916529497529945,0.018898467455846012,0.02170880300956179,0.022539534383401123,0.9992735767692231,0.9895035494152906,0.9891405097256887,184173.0,181534.0,0.05835918005643525,2,52.710041110000006,3444.0117324355465
15,MEXICO,77,SAN MATEO ATENCO,0.023545042626445037,0.025098129044562198,0.02856088125533042,0.030144056331966228,0.9986890016022653,0.9926428187260138,0.9891023826046006,65957.0,65199.0,0.08056282939441148,1,17.338522523,3760.355007960559
15,MEXICO,116,XONACATLAN,0.024333208987883277,0.025506079742977538,0.029581457593072423,0.03075835946235149,0.9989768785193713,0.9966443585606143,0.9881154380515268,43304.0,42737.0,0.08069084104587063,4,27.272037568999995,1567.0629630027702
15,MEXICO,109,TULTEPEC,0.019779502266390338,0.021124059962351407,0.02401966458925924,0.025360689659370793,0.9978959931308949,0.9924305946417521,0.9898315396430871,121360.0,119887.0,0.0665628753169343,3,24.391838522000004,4915.045657254125
15,MEXICO,121,ZUMPANGO,0.027596331042799627,0.027687985393184324,0.03368026834900411,0.033507802646971514,0.9993453582054601,0.9948910091643792,0.9884997246962253,153595.0,151177.0,0.08767474153002712,11,75.865825122,1992.6890633152927
15,MEXICO,23,COYOTEPEC,0.023765622937594145,0.027195308976383552,0.028846444919806834,0.0322059854345719,0.9990200757711932,0.9920542215963264,0.9866921443004475,37521.0,36952.0,0.08884108789816425,0,22.37173077,1651.727368789536
15,MEXICO,76,SAN MARTIN DE LAS PIRAMIDES,0.026831841837439113,0.0318094590043629,0.032206537351181515,0.037688246886234705,0.9970505224054778,0.9957586541109178,0.9840506095994883,20561.0,20264.0,0.10448574698860849,9,19.521304177,1038.045399849619
15,MEXICO,93,TEOTIHUACAN,0.021107344894248325,0.02372678172647741,0.025632532517636406,0.028314544040111165,0.9987760099139431,0.992677179170462,0.9870291633959148,45709.0,45054.0,0.0756852258619043,9,32.176828635,1400.2001412591978
15,MEXICO,31,CHICONCUAC,0.02411599561799666,0.028969554512290566,0.028907048811731194,0.03455799039662836,0.9944791982787274,0.9927942357766498,0.983812342158872,20409.0,20180.0,0.09769364664926022,0,6.232066188,3238.0914116183644
15,MEXICO,32,CHIMALHUACAN,0.017479849403067193,0.018513081580723283,0.021418725373348532,0.022385480643833968,0.9981694498110264,0.9925208316829061,0.9872199634160991,470482.0,463746.0,0.059460521476106816,0,37.76858357900001,12278.61773079176
15,MEXICO,71,LA PAZ,0.014294187597446504,0.014896620870176841,0.01747303191828551,0.017957989342244695,0.998515896967037,0.981431892503183,0.9890996794373869,200308.0,197587.0,0.04640829555564971,0,22.541344217999992,8765.53758680551
15,MEXICO,51,JUCHITEPEC,0.024197505287900895,0.027252383041863844,0.029223165983461342,0.03286864678488432,0.9923031718620856,0.9908739440700657,0.9856557609090898,18222.0,18020.0,0.0845621426421908,0,6.502654917,2771.175808959201
15,MEXICO,30,CHICOLOAPAN,0.015065634599957125,0.01610002868967987,0.018256465010577948,0.01919970039408308,0.9986209350176789,0.987024130820629,0.9879638324128215,134359.0,132374.0,0.04978746351985788,0,15.003065883000001,8823.129954391068
15,MEXICO,90,TENANGO DEL AIRE,0.018931094889871658,0.022250012990839844,0.02246235521854197,0.02624151266211121,0.9824040776530752,0.9740374151762706,0.9865353281787982,8767.0,8649.0,0.06527897524325656,1,3.874179497,2232.472709820858
15,MEXICO,104,TLALMANALCO,0.016160581346962747,0.019306444326422218,0.019308018156539104,0.02270674614138897,0.9924733199156511,0.9850021336904712,0.9873955494031537,37629.0,37142.0,0.0624141876430206,2,11.924387107000001,3114.793210478419
15,MEXICO,15,ATLAUTLA,0.01823258571687208,0.021661634889045652,0.02214944921120646,0.02569160110435479,0.9922441702417509,0.9886637464468881,0.987817877219782,21869.0,21589.0,0.07269204014707344,2,10.064690597,2145.023713539199
15,MEXICO,69,OZUMBA,0.01911656069798663,0.02179345538120014,0.02296643524243873,0.025831033631332597,0.9992415603269699,0.988001787425303,0.9873998453236498,20521.0,20262.0,0.07093023255813953,3,13.383725064,1513.9282900021174
15,MEXICO,101,TEZOYUCA,0.02739971107183098,0.031168613239550128,0.03342248035110285,0.03771980535435086,0.9942296762556261,0.9899732876798618,0.9850152806681512,31397.0,30968.0,0.10269192422731804,2,14.010500418,2210.3421773724685
15,MEXICO,98,TEXCALTITLAN,0.019102339457722942,0.023682904291239072,0.02271689489340965,0.028264858546411867,0.9804665098904921,0.9603507118336183,0.9840391775434595,13301.0,13120.0,0.06467580946198166,10,99.998433257,131.20205559902195
15,MEXICO,19,CAPULHUAC,0.024598293398914353,0.02787701643473449,0.02992026220448456,0.03355145735834549,0.9973805550716575,0.9952358712828895,0.9863727640873038,26028.0,25712.0,0.09134125636672326,1,9.777615061,2629.680125428288
15,MEXICO,85,TEMASCALAPA,0.022963481049046153,0.025638080724037664,0.027780465641558585,0.030806043852479693,0.9931627268147076,0.9917348348815611,0.9874227416094516,29370.0,28984.0,0.08266407679952187,7,26.013711811999997,1114.181636571749
15,MEXICO,82,TECAMAC,0.016220206606450373,0.0173548562075692,0.019850821043829594,0.020841460308952377,0.9986484999802974,0.9906017176331546,0.9881545709281908,336300.0,331235.0,0.05547005197130903,2,59.16279475999997,5598.704411170724
15,MEXICO,11,ATENCO,0.024589623849307376,0.02798664350311178,0.029852537537305875,0.033734040065148296,0.9969779258095133,0.9941745932187036,0.9853770284180666,46168.0,45587.0,0.09174729380208832,3,27.160532044,1678.4280928720086
15,MEXICO,22,COCOTITLAN,0.01672962870431473,0.020337598597330402,0.020043281825368214,0.023468789134899894,0.996091310118203,0.9879867304723727,0.9881605984924795,11637.0,11487.0,0.06697009102730819,1,5.999444679,1914.677210077163
15,MEXICO,73,RAYON,0.021272603738323747,0.02228618739487835,0.025898969548918988,0.026788324141212613,0.9981202571828065,0.9922177731010264,0.9908856005192473,9076.0,8983.0,0.0738792588164973,0,9.781327989,918.3824538040445
15,MEXICO,56,MEXICALTZINGO,0.027948482282648183,0.0318767634422175,0.03325033670269754,0.03779686003312044,0.9937314190097394,0.9848298997766118,0.9843692572635135,9547.0,9420.0,0.09841417910447761,0,10.462419023999999,900.3653914444864
15,MEXICO,59,NEXTLALPAN,0.02924367075075869,0.031087873400499167,0.0353933405014337,0.03717903964824754,0.9976200049619907,0.9934086028001536,0.9864453628374648,29531.0,29049.0,0.10100818677986659,2,13.522822638999997,2148.146195175429
15,MEXICO,17,AYAPANGO,0.01783241957618529,0.02027403693886828,0.02149958483817441,0.024109877590765067,0.9962361632099725,0.9873277880001816,0.9888441584142689,5954.0,5887.0,0.0653275425262396,3,4.64956321,1266.1404381681693
15,MEXICO,74,SAN ANTONIO LA ISLA,0.027986018713411616,0.03010836751661484,0.03394757530151544,0.03630768903788092,0.9965651475212416,0.9939028032009332,0.985754599052763,17904.0,17657.0,0.10019315845224001,0,5.281909916,3342.919565234024
15,MEXICO,35,ECATZINGO,0.015307883095200904,0.020968911822056648,0.01856700985156817,0.025300232988457544,0.9794629487860191,0.9845042346733129,0.9878882621916074,7183.0,7127.0,0.06739553691777744,2,5.993024309000001,1189.2159338144274
15,MEXICO,6,ALMOLOYA DEL RIO,0.01825772117888741,0.020582143197736148,0.02219931269108175,0.024856996928285923,0.9941504704170062,0.9871701358760875,0.9880514412692255,8754.0,8659.0,0.0651986714232993,0,3.834347294,2258.272226292499
15,MEXICO,10,APAXCO,0.023985170680952544,0.025926222919295316,0.028560839057608783,0.03042929599271705,0.9962144849477111,0.9846165224667094,0.98739671412686,22238.0,21950.0,0.08722571697459013,6,18.367919942,1195.0182747589852
15,MEXICO,16,AXAPUSCO,0.023927002628519094,0.02800524867717318,0.028414581096903417,0.03289531422453335,0.995188975842957,0.9920453166382934,0.9855470345510651,18351.0,18104.0,0.08856953881305994,14,32.657191122,554.3648849764048
15,MEXICO,33,DONATO GUERRA,0.022774203545350893,0.02718913586700089,0.027300528421221694,0.03236000020663504,0.989788565971554,0.9830104866473917,0.9834896107006451,24568.0,24215.0,0.08529042667622803,15,63.914988157,378.8626220272241
15,MEXICO,2,ACOLMAN,0.025188342752542243,0.028719924736405326,0.030319647573631692,0.03407220895965982,0.9980674647231865,0.994510080482163,0.985986384686793,84641.0,83429.0,0.09356280557339659,3,38.61860185000001,2160.33196447789
15,MEXICO,68,OTZOLOTEPEC,0.029705078062442127,0.033004669018081245,0.03577565043699066,0.03941891385009752,0.998086447686703,0.9964556450343218,0.9835188406598854,57115.0,56362.0,0.11060316459437625,13,49.50730564199999,1138.4582390237122
15,MEXICO,88,TEMOAYA,0.03325293217255476,0.03613528549516455,0.039910945497523,0.043066096384018177,0.9977438776634705,0.9941504318107728,0.987441941392492,69779.0,68969.0,0.11920873699754962,17,50.273518635,1371.8753306434446
15,MEXICO,75,SAN FELIPE DEL PROGRESO,0.026379853178692708,0.029244294457415658,0.03130012057876346,0.034426449828071234,0.9986110863440082,0.9944582559237448,0.9871413418376066,92567.0,91335.0,0.09129686715893612,38,245.722602995,371.69962749360303
15,MEXICO,107,TOLUCA,0.021093260653020786,0.022003239991191966,0.025628231668243212,0.026395843147572595,0.9991591160259925,0.9942513455437052,0.9885517469326721,662689.0,653312.0,0.06894774474657749,27,292.3561119809999,2234.644576346187
15,MEXICO,100,TEXCOCO,0.01899349327149537,0.020909994080946452,0.023124706559817,0.02485248961941952,0.9989054235861345,0.9933038510389874,0.9879662764889294,203050.0,200105.0,0.06853740588455172,12,142.40502750300004,1405.1821309172838
15,MEXICO,40,IXTAPALUCA,0.015386167773081482,0.016445711319923118,0.018761581128009526,0.01965338388342915,0.9984996071110854,0.9910972817690792,0.9882747848706704,357114.0,352006.0,0.052158681954590565,2,53.851679814000015,6536.583468070159
15,MEXICO,87,TEMASCALTEPEC,0.020558376980049486,0.02212378554079491,0.02452051716597973,0.026181607484538762,0.9971689187905004,0.9880918827677081,0.9880462396291497,24901.0,24526.0,0.06755462696961782,24,320.009803284,76.64140207052921
15,MEXICO,28,CHAPULTEPEC,0.02044279599059143,0.02303866128138745,0.024406919573062427,0.027512384264416698,0.9978223955120207,0.98567970477691,0.9859400942891515,8265.0,8159.0,0.07425938117182357,0,5.095431253999999,1601.2383630129536
15,MEXICO,45,JALTENCO,0.018476460540609876,0.019887255663773282,0.022104417959001112,0.02353987633625101,0.9977138999354679,0.992454709622737,0.9894815335704528,19932.0,19691.0,0.06317153501430808,1,4.214553457,4672.143846531355
16,MICHOACAN,93,TIQUICHEO DE NICOLAS ROMERO,0.010255200462691122,0.012457756453578234,0.01203747678512454,0.01457870696597827,0.9795801631114502,0.9112667675580198,0.9898302172054864,10008.0,9914.0,0.03346189930157407,10,942.990635887,10.513359966374056
16,MICHOACAN,94,TLALPUJAHUA,0.009627310877528905,0.01261854317358796,0.01126407170266652,0.014803250806534269,0.9986272399759744,0.9875953076540248,0.9876870290429647,19777.0,19555.0,0.039275085034013606,13,82.065810798,238.28436970096405
16,MICHOACAN,95,TLAZAZALCA,0.010488186130716963,0.011618999938902055,0.012849621482446552,0.014070482942076468,0.9905607561273789,0.9865734309639206,0.9865104874126774,7843.0,7738.0,0.03269718403843588,3,9.724262839,795.7415516337218
16,MICHOACAN,103,URUAPAN,0.02009322327980671,0.020600284733853003,0.02441031719721823,0.024645682079854396,0.9993272399223257,0.995864665957085,0.9904465456696155,248302.0,245056.0,0.06551182882659605,11,336.22899505000004,728.8366072163352
16,MICHOACAN,67,PATZCUARO,0.024312049451272206,0.02638605628641355,0.029266849971567085,0.031109571024192133,0.9993682501465668,0.9979277904072068,0.9885089755943117,68005.0,67068.0,0.08740697504742448,13,189.839137328,353.2885839241955
16,MICHOACAN,21,CHARAPAN,0.031420845006576055,0.03448353660038066,0.038126480214607364,0.04158838448986493,0.995556866439052,0.9909877110353581,0.9858110740876322,9570.0,9436.0,0.10504742944138658,0,6.091101755,1549.1450281969553
16,MICHOACAN,76,LOS REYES,0.024260145623508457,0.025112099638232202,0.029510950098097576,0.03002084242976824,0.9995786520526982,0.9974699794981416,0.9897570682789009,55470.0,54714.0,0.08215981012658227,10,15.071224664000002,3630.361912837317
16,MICHOACAN,71,PUREPERO,0.018378300403750568,0.02132240557471264,0.022158259107120982,0.025434251782291067,0.9926771182848089,0.986729754120742,0.9866017233939349,12892.0,12738.0,0.06772841575859179,2,10.886366239000001,1170.0874029358474
16,MICHOACAN,58,NOCUPETARO,0.006111754080999996,0.008950184851207197,0.007024829289495036,0.010207060711260355,0.9526441254329728,0.8856150689706587,0.9890268455381683,7056.0,6981.0,0.02707076651463881,10,457.101960945,15.272303766905033
16,MICHOACAN,59,NUEVO PARANGARICUTIRO,0.016370893650837083,0.019331738251056153,0.019847038469434412,0.02277233230845554,0.9965914784299771,0.9857620710173988,0.9890809344384369,14470.0,14269.0,0.06136566498066052,5,154.937550451,92.09516968911073
16,MICHOACAN,60,NUEVO URECHO,0.02276885685302916,0.029046758144314854,0.02623798164680681,0.03328279939107077,0.9661033811244799,0.9645828342815747,0.9849950281069433,6111.0,6032.0,0.0852824757106873,5,190.525070509,31.659875437311864
16,MICHOACAN,61,NUMARAN,0.020414839580306387,0.022656916574250636,0.024413793229759628,0.02668766335976044,0.9962253639650757,0.9938630453834503,0.9900326158763302,9495.0,9381.0,0.07420130539333562,7,7.749561404,1210.5201199074208
16,MICHOACAN,113,ZITACUARO,0.017520031058217898,0.018845552870274444,0.021051340618993573,0.022219307615388678,0.9988959982670391,0.9929994895823196,0.9901567042971674,116676.0,115216.0,0.05951592731553005,37,345.64282013,333.33832873098885
16,MICHOACAN,78,SAN LUCAS,0.01836700254789502,0.02007568479036258,0.022055538194057367,0.023310415648595487,0.9889562772708418,0.9664366867826438,0.9871993544760208,14436.0,14212.0,0.06480857121450513,14,266.7975445189999,53.26885607445272
16,MICHOACAN,30,ECUANDUREO,0.012999997231790442,0.01710104434166886,0.01543423457179105,0.020168475235012563,0.980528211196085,0.9812236691385736,0.98901331463043,11222.0,11134.0,0.0522634911634061,8,8.907041858000001,1250.0221933951977
16,MICHOACAN,2,AGUILILLA,0.019589659715500952,0.021879853535172217,0.022672231233236716,0.025729692568752308,0.9695703745530341,0.9817650204528563,0.988408950284683,11879.0,11777.0,0.06530981456354591,8,832.169493611,14.152165022171785
16,MICHOACAN,111,ZINAPECUARO,0.013689064596796233,0.01609124463204674,0.016459069344953697,0.018930151807031004,0.9976852263959598,0.9956854909504171,0.9878209088969229,38811.0,38301.0,0.05124334412911017,17,90.876585863,421.4616959503766
16,MICHOACAN,109,ZAMORA,0.01593214803206443,0.01651616210106877,0.019279196783036242,0.019481134032974565,0.9993992301750485,0.9953791227998215,0.9911054317499227,147637.0,145757.0,0.051964173589208774,8,44.74326683200002,3257.629813828341
16,MICHOACAN,55,MORELOS,0.018861484594431276,0.021221961710989144,0.02267265525707749,0.025024687515040223,0.9932108098577321,0.992022084088303,0.987700379557742,7762.0,7670.0,0.07063093243997767,5,6.499078179,1180.1673697022934
16,MICHOACAN,27,CHUCANDIRO,0.015134016286584706,0.017632916559221168,0.018380647462897914,0.020773726464361535,0.991360837752954,0.9936963731659089,0.9893862484808442,4906.0,4841.0,0.05837341495408833,3,3.75667729,1288.6387693950683
16,MICHOACAN,36,HUANDACAREO,0.01928444990552473,0.02173365981722896,0.02262276726290749,0.025105338478886977,0.9787870195511512,0.9756143841447382,0.9858310868944289,10071.0,9928.0,0.07550644567219153,3,7.051281813,1407.9709566700876
16,MICHOACAN,81,SENGUIO,0.011246154469748578,0.012708080378079143,0.013894706943691389,0.015519594053009783,0.9954888058385148,0.9872407551354827,0.9915609976309545,15230.0,15126.0,0.04274093478560596,9,91.507153888,165.29855161393652
16,MICHOACAN,12,BUENAVISTA,0.019157750463989164,0.019981680089485206,0.02353962606068851,0.02442201341507595,0.9970984012995967,0.9974679316947588,0.9900619422618958,31711.0,31404.0,0.06649460028526795,13,106.043056031,296.1438605731953
16,MICHOACAN,6,APATZINGAN,0.011218138920565373,0.012141250431890961,0.013678651068234113,0.01440789012907867,0.9970245754144821,0.9875401996404032,0.9901446104759358,90897.0,89747.0,0.03757355746442073,22,62.22602409999999,1442.274374717764
16,MICHOACAN,92,TING?INDIN,0.01962626951539029,0.020525101545542834,0.024139640268302738,0.02462445667295645,0.9961652261853747,0.9868451116402003,0.9883431447702938,11288.0,11129.0,0.07246795798400309,4,77.95931435,142.75394919503933
16,MICHOACAN,20,CUITZEO,0.020506371889764695,0.022951311122170644,0.024439246991066515,0.026621934381176417,0.9957840815710025,0.9877777418473742,0.988969349034694,23026.0,22655.0,0.0751744103269897,3,35.214340404,643.3458568324232
16,MICHOACAN,22,CHARO,0.024112276317851473,0.026765540387208495,0.029228747100015703,0.03151960377977421,0.9977593517480452,0.9912554177861408,0.9881775291224584,16536.0,16300.0,0.09190782422293677,13,75.24038554200001,216.63897496778722
16,MICHOACAN,79,SANTA ANA MAYA,0.02522313766745766,0.02835009909164329,0.030123056932129442,0.03321668367690721,0.9986952891425936,0.9859243202423054,0.988361116624509,11055.0,10912.0,0.09844976847191464,7,11.523854744999998,946.9053751076244
16,MICHOACAN,53,MARCOS CASTELLANOS,0.027854381521859397,0.03201462150360356,0.033445463190787346,0.038421189878065434,0.983903388209061,0.9777713307903068,0.9804899763009013,9808.0,9679.0,0.10629786261287004,6,136.114758777,71.10911474234277
16,MICHOACAN,56,MUGICA,0.016250118614590366,0.02004397011212326,0.019471321845324366,0.023481198414381545,0.9924884978575452,0.9836182715525664,0.9878565940396263,33295.0,32927.0,0.06346489244880822,5,18.904937652999998,1741.7142867315863
16,MICHOACAN,24,CHERAN,0.028866148049115723,0.032875624208750565,0.03439471563460746,0.039153241501677975,0.9910594806714762,0.9914237298226813,0.9833984661832149,13612.0,13421.0,0.10089410220654581,0,5.774489106000001,2324.188296771548
16,MICHOACAN,25,CHILCHOTA,0.0219218413704067,0.02515227950232721,0.026496975616514745,0.030137409402909487,0.9934223567510343,0.9953401466431462,0.9878438739687206,27974.0,27648.0,0.08054871614491733,6,11.637275542,2375.813814858626
16,MICHOACAN,26,CHINICUILA,0.017067085364606632,0.019830533937018016,0.02027426048655351,0.023062031831463273,0.9775871799326779,0.9804654906655436,0.9860043769786727,3987.0,3915.0,0.056965442764578836,7,747.634318331,5.236517243804093
16,MICHOACAN,80,SALVADOR ESCALANTE,0.02112081681626469,0.025512318907023476,0.02522369439330491,0.029462042447428102,0.9987636206388006,0.9964521509662971,0.9876483632913118,34837.0,34401.0,0.08774426105103396,14,321.55973035799997,106.98167945874492
16,MICHOACAN,82,SUSUPUATO,0.013163244566612468,0.01231956288477777,0.01570449838670736,0.01480604327343742,0.9766863287326475,0.9629945891631387,0.9898140538654783,7000.0,6912.0,0.03380197427460365,10,218.72640232800003,31.601123259161145
16,MICHOACAN,83,TACAMBARO,0.023301070660991765,0.027360286263698592,0.027943768242615588,0.03187790274177564,0.9996165314130276,0.9978654025258326,0.9880890746204131,55199.0,54458.0,0.0919554058389477,22,362.89068827500006,150.06722894672762
16,MICHOACAN,84,TANCITARO,0.02713203632383968,0.031127094988877033,0.032476734104000336,0.036152336429162275,0.9921194906537218,0.9903089590906764,0.9879701471781216,21418.0,21148.0,0.1074570590699623,12,236.79046399799998,89.31102901246321
16,MICHOACAN,85,TANGAMANDAPIO,0.01942823743744032,0.020757721896898156,0.023695273882254144,0.02502802146719776,0.9987505800336668,0.9989824393495832,0.9891094667089482,22993.0,22696.0,0.06779581274994119,2,10.547211449999999,2151.848392116952
16,MICHOACAN,86,TANGANCICUARO,0.01599962765090715,0.01788528047845889,0.019349116931737978,0.021330700793800936,0.9963881389965966,0.9937892611248194,0.9881682468325091,27468.0,27131.0,0.05749142500779545,8,17.151071702,1581.8836555173536
16,MICHOACAN,50,LAZARO CARDENAS,0.01466002905771347,0.014966351327744975,0.017803300557710573,0.01787058166681297,0.9989285231446592,0.9947857285344283,0.9916285993295715,137278.0,135671.0,0.047304755949761856,5,324.893958299,417.58548146082154
16,MICHOACAN,10,ARTEAGA,0.016406664688673096,0.02182237839822885,0.019074026153661498,0.025644392437592506,0.9724201422472254,0.9650212076129542,0.9856201481779032,15994.0,15847.0,0.07175706749628026,9,1573.2695432219998,10.072654154065622
16,MICHOACAN,54,MORELIA,0.017881317708487568,0.018922172419598773,0.021790794792994398,0.022565272199571572,0.9990337356683364,0.9930614921698371,0.988685174402851,620653.0,611330.0,0.061093638263453515,29,326.5013146269999,1872.366121093242
16,MICHOACAN,3,ALVARO OBREGON,0.021689776969331557,0.02497700762398362,0.02542194719694172,0.029107889739151935,0.9984800138210161,0.9937123199013562,0.9889458014699615,16717.0,16557.0,0.08442494105318313,8,10.921416515,1516.0121379181737
16,MICHOACAN,4,ANGAMACUTIRO,0.010320967154580103,0.01143408614915832,0.012621442378689587,0.013797914986630811,0.9834726155790967,0.9663486738320058,0.9895073992591208,12526.0,12404.0,0.03781793842034806,10,9.342171784,1327.7426584302252
16,MICHOACAN,5,ANGANGUEO,0.016730867250185296,0.01859516761676383,0.02034311935915387,0.02247522641660304,0.9905799656803465,0.9806902623323213,0.9864184731910455,7857.0,7762.0,0.06401644962302948,2,19.548064916,397.07255083068804
16,MICHOACAN,9,ARIO,0.02296668071644919,0.029913065940854026,0.02706949034920073,0.03404777272563214,0.9972546495920284,0.9968629051089989,0.9853699894860646,26755.0,26431.0,0.10557577278621325,13,302.97565921,87.23803116368505
16,MICHOACAN,11,BRISEÐAS,0.020872873965669086,0.02319684943841265,0.024764337661182127,0.026882080706831263,0.9921716881078553,0.9914424371311773,0.9888726503889702,6179.0,6100.0,0.07945496372323482,2,5.4318934620000014,1122.9969885591247
16,MICHOACAN,28,CHURINTZIO,0.014388576224056655,0.01728208242524306,0.017539720136717462,0.02024131819231383,0.9792999071282444,0.9791567403053807,0.9786680473066776,6071.0,5934.0,0.06021082722887261,6,6.697085263000001,886.0571079756312
16,MICHOACAN,32,ERONGARICUARO,0.02634779202290319,0.03083380506475117,0.030827312019280507,0.03549975457176451,0.9975322915391799,0.9967671996798716,0.9859461896091133,11673.0,11539.0,0.1070709008922575,8,7.954380796000001,1450.6471711541126
16,MICHOACAN,41,IRIMBO,0.014997275487833705,0.01670371883046931,0.01839419498456235,0.020180561236806175,0.9957374467120745,0.9937322052220665,0.9902610934681354,12303.0,12171.0,0.05458799064205875,4,29.523891896000002,412.2423982201672
16,MICHOACAN,7,APORO,0.01225189215857406,0.014434489789666207,0.01497400705054575,0.01761423854276658,0.983221318371049,0.9739613115923302,0.9887464968046776,2763.0,2722.0,0.04291187739463601,2,21.774090424999997,125.01096242691848
16,MICHOACAN,42,IXTLAN,0.01707023839117294,0.02079511506321097,0.02081663850199976,0.025269177846317263,0.9897972605268478,0.9893199266924685,0.9863451457706071,11341.0,11208.0,0.06570314728534753,6,7.449853214999999,1504.459172085849
16,MICHOACAN,43,JACONA,0.012433936953450745,0.013101413068641732,0.015093994618329665,0.015393405932584855,0.9980697727687311,0.9946176540437808,0.9895397085308345,52129.0,51443.0,0.04165148017656826,0,12.528120306000002,4106.2025861423745
16,MICHOACAN,49,LAGUNILLAS,0.014702512224481799,0.019278331052334684,0.017806117409437112,0.023160360028958944,0.9864698229355712,0.986545303715162,0.984408498889127,5109.0,5054.0,0.06512118018967335,2,5.802604982,870.9881192460604
16,MICHOACAN,57,NAHUATZEN,0.03625275414871658,0.03723265286814032,0.0436406354404022,0.04483693994972832,0.9961406419069414,0.9941412620653055,0.9854848803277133,20929.0,20601.0,0.12028930338789494,1,8.406125357999999,2450.712917384024
16,MICHOACAN,62,OCAMPO,0.022778284215509672,0.023218459691279603,0.027597352117990668,0.028083094784920794,0.991051472537732,0.9832618679143373,0.9861622555243584,16209.0,15985.0,0.07911969216228988,9,118.625985886,134.751251006349
16,MICHOACAN,23,CHAVINDA,0.018783158343101104,0.02025200165108461,0.023051062717905496,0.024236455543077906,0.9949003753677603,0.9832929062648815,0.987248523830227,9196.0,9066.0,0.07353463587921848,3,6.138037445,1477.0193374080989
16,MICHOACAN,63,PAJACUARAN,0.017504453040165402,0.020321064017587587,0.02097615169531368,0.023817419827011455,0.9883423233702464,0.979576281049936,0.9872806022602711,15100.0,14872.0,0.06145171650845764,4,9.336906374,1592.8187993202212
16,MICHOACAN,64,PANINDICUARO,0.01783152664005088,0.02086171719228261,0.021592337860758138,0.024345286496268735,0.9867473980213479,0.9859072116505859,0.9880510108286359,13976.0,13778.0,0.07439176543980038,10,15.531186379999998,887.1183219938928
16,MICHOACAN,75,COJUMATLAN DE REGULES,0.017383482359936413,0.020740088872753137,0.020586211201464585,0.024460784873617757,0.9774386807954902,0.9734647238480726,0.985001579545488,8323.0,8203.0,0.06284011401917595,3,42.130039702999994,194.70667622978482
16,MICHOACAN,87,TANHUATO,0.02020167854498054,0.024350206113739333,0.024256905522576942,0.028968799562921966,0.9880585949719679,0.9658808270793271,0.9870280789505043,11506.0,11382.0,0.08029612756264237,5,9.121818916,1247.7774558795022
16,MICHOACAN,91,TINGAMBATO,0.024989726328348085,0.027107251488338122,0.029652404210054082,0.032522934413850325,0.9864959638613477,0.988202402589283,0.9880863781050432,11170.0,11066.0,0.08267292828490364,1,12.789618677,865.2329893072073
16,MICHOACAN,104,VENUSTIANO CARRANZA,0.019018765210355705,0.02121119762030695,0.02293294522947418,0.02533404071482089,0.9867247460499415,0.988245883686309,0.9868336527538519,18477.0,18250.0,0.06700187090739008,5,9.931520882,1837.5836104897596
16,MICHOACAN,105,VILLAMAR,0.019346172780465853,0.021205494762448776,0.022649841742064004,0.02439747967422208,0.9961111861033348,0.991288443092642,0.9847322801526839,15571.0,15319.0,0.06856863839285714,7,90.656246779,168.97897877180327
16,MICHOACAN,106,VISTA HERMOSA,0.019741120620908197,0.0226530110035934,0.022984130209228435,0.026004843856321392,0.9962617861616535,0.9933948902085428,0.9893693250114859,14819.0,14669.0,0.07670287727539636,3,8.183057406000001,1792.6062683178002
16,MICHOACAN,107,YURECUARO,0.02112607346871586,0.02420542370363806,0.025036913368428452,0.02851640447231055,0.9954010357996458,0.9952462656638726,0.9894049817182037,22418.0,22164.0,0.07691560176862154,7,15.081526106999998,1469.6125473477591
16,MICHOACAN,110,ZINAPARO,0.014157643097235629,0.01697713708271464,0.017354635236806318,0.020643356193800453,0.9892053869780277,0.9735538686919724,0.9828342102801306,3632.0,3577.0,0.05578512396694215,4,4.499903329,794.9059654121294
