EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,CP1,CP2,CP3,CP4,CP5,CP6,CP7
4,CAMPECHE,11,CALAKMUL,-1.514133224659753,1.0377866276862306,1.807024107910572,-0.8387176795222129,0.2302780638102225,-0.5230623992471304,0.0768467238803941
4,CAMPECHE,7,PALIZADA,-0.3037981834819708,-0.36379694541187696,1.8402376327639867,-0.7559713592077757,0.4345385330278223,-0.6847226886742174,0.23877389294939802
4,CAMPECHE,10,CANDELARIA,0.19698518238987175,1.4317942815835418,1.0956888490665149,0.26096579922339774,0.5128660170783754,0.26086617553723374,0.08888503233696282
4,CAMPECHE,4,CHAMPOTON,0.14444120799762525,2.1465877754636296,-0.25207847190833355,0.691728578862844,0.433062997414559,0.6296815714198672,0.051962593320826145
4,CAMPECHE,2,CALKINI,0.0892415917821439,1.271270147480635,-0.671781640327225,0.13592799320923377,0.4313519246736932,-0.028455439824768447,0.13532210439706446
4,CAMPECHE,1,CAMPECHE,-0.23984296416049536,2.7117643862636727,-0.6669063275268843,0.7458853520595233,0.46784950433071304,0.08244566923093481,0.10651033803345972
4,CAMPECHE,3,CARMEN,-0.3212737863727876,2.334388279408153,1.0820691413328474,0.26249356717984046,0.5466111041628147,-0.590919259468137,0.133727167004324
5,COAHUILA,13,HIDALGO,-0.5941612974484487,-2.069054392782247,-0.12786291349830112,0.5691464022625176,1.20825283897908,0.42328932964286564,-0.8196875441175224
5,COAHUILA,2,ACUÐA,1.2159536691973123,0.7314655671651565,0.6147545782763512,-0.5506399958604992,-0.5735463281022862,-1.94122555582733,-0.06551368228198412
5,COAHUILA,14,JIMENEZ,0.9702919958302165,-0.1294175817056259,0.7868993966438063,-0.8779892977930952,-0.29608926082415604,-0.43253419538633453,-0.1412348467073542
5,COAHUILA,31,SAN BUENAVENTURA,0.6509928897512189,-0.4192152753507651,1.7089800551556875,-0.7340476048221384,0.5591871636697149,-1.4870803022296046,-0.005953542122665997
5,COAHUILA,24,PARRAS,-0.5186577133077556,0.9325941999026359,2.1539810741862175,-0.7307557762639972,0.6169692689620634,-0.9992915823239436,0.18426062069494337
5,COAHUILA,38,ZARAGOZA,0.705399173619005,-0.18147357758487806,0.6395487514020859,-0.5409886119003416,0.24787687047657442,-0.5541398528430451,0.006212684442994197
5,COAHUILA,30,SALTILLO,1.0397911817082441,3.248630622630526,1.161129223822983,1.2873290822508447,-0.26705214387891246,-0.18449840842916246,-0.04479397898070412
5,COAHUILA,23,OCAMPO,0.025873373424964964,-1.6692451546329528,3.2528048150481674,0.37418568976159794,2.499661171837222,-1.3004801012153233,0.06679258625815467
5,COAHUILA,34,SIERRA MOJADA,1.2352655815477667,-4.15011469119565,3.8754434575459986,2.1215229056694223,4.095110159420377,-1.836402811845259,-0.06638585213025774
5,COAHUILA,36,VIESCA,-0.32205711714275825,0.8569439908303977,1.8432202608744093,-0.8490690846442875,0.23281904108710386,-0.3223494815787292,0.1596992460431556
5,COAHUILA,17,MATAMOROS,0.17523653496147096,2.338888303229768,-0.1465439387794948,1.0303006212606762,0.5973718337256357,0.7813352925490837,-0.015562844634890436
5,COAHUILA,25,PIEDRAS NEGRAS,0.7584150503370002,1.2850487796769665,-0.915199511458935,0.09306757990590328,-0.12925150623903814,-1.0510723339444374,0.0031107553054034323
5,COAHUILA,9,FRANCISCO I. MADERO,0.3796544859166074,1.4445571433471636,1.834535589301256,-0.20474404997170476,0.00908336664403886,-0.3312221795770758,-0.04674109915339246
